image_file,num_objects,split
xray_00694.png,1,train
xray_00695.png,1,train
xray_00696.png,1,test
xray_00697.png,1,train
xray_00698.png,1,train
xray_00699.png,1,train
xray_00700.png,1,test
xray_00701.png,1,train
xray_00702.png,1,train
xray_00703.png,1,test
xray_00704.png,1,train
xray_00705.png,1,train
xray_00706.png,1,train
xray_00707.png,1,train
xray_00708.png,1,train
xray_00709.png,1,train
xray_00710.png,1,test
xray_00711.png,1,train
xray_00712.png,1,train
xray_00713.png,1,train
xray_00714.png,1,train
xray_00715.png,1,train
xray_00716.png,1,train
xray_00717.png,1,train
xray_00718.png,1,test
xray_00719.png,1,train
xray_00720.png,1,train
xray_00721.png,1,train
xray_00722.png,1,train
xray_00723.png,1,test
xray_00724.png,1,test
xray_00725.png,1,train
xray_00726.png,1,train
xray_00727.png,1,train
xray_00728.png,1,train
xray_00729.png,1,val
xray_00730.png,1,val
xray_00731.png,1,train
xray_00732.png,1,train
xray_00733.png,1,train
xray_00734.png,1,test
xray_00735.png,1,train
xray_00736.png,1,train
xray_00737.png,1,train
xray_00738.png,1,train
xray_00739.png,1,train
xray_00740.png,1,train
xray_00741.png,1,train
xray_00742.png,1,test
xray_00743.png,1,train
xray_00744.png,1,test
xray_00745.png,1,train
xray_00746.png,1,train
xray_00747.png,1,train
xray_00748.png,1,train
xray_00749.png,1,test
xray_00750.png,1,train
xray_00751.png,1,train
xray_00752.png,1,train
xray_00753.png,1,train
xray_00754.png,1,val
xray_00755.png,1,train
xray_00756.png,1,test
xray_00757.png,1,train
xray_00758.png,1,train
xray_00759.png,1,train
xray_00760.png,1,train
xray_00761.png,1,train
xray_00762.png,1,train
xray_00763.png,1,train
xray_00764.png,1,train
xray_00765.png,1,train
xray_00766.png,1,train
xray_00767.png,1,val
xray_00768.png,1,train
xray_00769.png,1,val
xray_00770.png,1,val
xray_00771.png,1,train
xray_00772.png,1,test
xray_00773.png,1,train
xray_00774.png,1,train
xray_00775.png,1,train
xray_00776.png,1,train
xray_00777.png,1,train
xray_00778.png,1,val
xray_00779.png,1,train
xray_00780.png,1,train
xray_00781.png,1,train
xray_00782.png,1,train
xray_00783.png,1,train
xray_00784.png,1,test
xray_00785.png,1,train
xray_00786.png,1,train
xray_00787.png,1,val
xray_00788.png,1,train
xray_00789.png,2,test
xray_00790.png,1,train
xray_00791.png,1,train
xray_00792.png,1,train
xray_00793.png,1,train
xray_00794.png,1,train
xray_00795.png,1,train
xray_00796.png,1,train
xray_00797.png,1,val
xray_00798.png,1,train
xray_00799.png,1,test
xray_00800.png,1,train
xray_00801.png,1,train
xray_00802.png,1,train
xray_00803.png,1,train
xray_00804.png,1,train
xray_00805.png,1,val
xray_00806.png,1,train
xray_00807.png,1,train
xray_00808.png,1,train
xray_00809.png,1,train
xray_00810.png,1,train
xray_00811.png,1,train
xray_00812.png,1,test
xray_00813.png,1,test
xray_00814.png,1,train
xray_00815.png,2,train
xray_00816.png,1,train
xray_00817.png,1,val
xray_00818.png,1,train
xray_00819.png,1,train
xray_00820.png,1,val
xray_00821.png,1,train
xray_00822.png,1,train
xray_00823.png,1,train
xray_00824.png,1,train
xray_00825.png,1,train
xray_00826.png,1,test
xray_00827.png,1,train
xray_00828.png,1,train
xray_00829.png,1,test
xray_00830.png,1,train
xray_00831.png,1,test
xray_00832.png,1,train
xray_00833.png,1,train
xray_00834.png,1,train
xray_00835.png,1,val
xray_00836.png,1,train
xray_00837.png,1,train
xray_00838.png,1,train
xray_00839.png,1,train
xray_00840.png,1,train
xray_00841.png,1,train
xray_00842.png,1,train
xray_00843.png,1,train
xray_00844.png,1,train
xray_00845.png,1,train
xray_00846.png,1,train
xray_00847.png,1,train
xray_00848.png,1,test
xray_00849.png,1,train
xray_00850.png,1,test
xray_00851.png,1,train
xray_00852.png,1,val
xray_00853.png,1,train
xray_00854.png,1,train
xray_00855.png,1,test
xray_00856.png,1,train
xray_00857.png,1,train
xray_00858.png,1,val
xray_00859.png,1,train
xray_00860.png,1,train
xray_00861.png,1,train
xray_00862.png,1,train
xray_00863.png,1,train
xray_00864.png,1,test
xray_00865.png,1,train
xray_00866.png,1,train
xray_00867.png,1,train
xray_00868.png,1,train
xray_00869.png,1,test
xray_00870.png,1,train
xray_00871.png,1,train
xray_00872.png,1,train
xray_00873.png,1,train
xray_00874.png,1,val
xray_00875.png,1,train
xray_00876.png,1,train
xray_00877.png,1,val
xray_00878.png,1,train
xray_00879.png,1,train
xray_00880.png,1,train
xray_00881.png,1,train
xray_00882.png,1,train
xray_00883.png,1,train
xray_00884.png,1,test
xray_00885.png,1,train
xray_00886.png,1,train
xray_00887.png,1,train
xray_00888.png,1,test
xray_00889.png,1,train
xray_00890.png,1,train
xray_00891.png,1,train
xray_00892.png,1,train
xray_00893.png,1,train
xray_00894.png,1,test
xray_00895.png,1,train
xray_00896.png,1,train
xray_00897.png,1,train
xray_00898.png,1,train
xray_00899.png,1,val
xray_00900.png,1,train
xray_00901.png,1,train
xray_00902.png,1,train
xray_00903.png,1,val
xray_00904.png,1,train
xray_00905.png,1,train
xray_00906.png,1,train
xray_00907.png,1,test
xray_00908.png,1,test
xray_00909.png,1,train
xray_00910.png,1,train
xray_00911.png,1,train
xray_00912.png,1,train
xray_00913.png,1,train
xray_00914.png,1,train
xray_00915.png,1,train
xray_00916.png,1,test
xray_00917.png,1,train
xray_00918.png,1,val
xray_00919.png,1,train
xray_00920.png,1,train
xray_00921.png,1,val
xray_00922.png,1,train
xray_00923.png,1,train
xray_00924.png,1,train
xray_00925.png,1,train
xray_00926.png,1,test
xray_00927.png,1,train
xray_00928.png,1,train
xray_00929.png,1,train
xray_00930.png,1,train
xray_00931.png,1,train
xray_00932.png,1,train
xray_00933.png,1,train
xray_00934.png,1,train
xray_00935.png,1,train
xray_00936.png,1,train
xray_00937.png,1,train
xray_00938.png,1,train
xray_00939.png,1,train
xray_00940.png,1,train
xray_00941.png,1,train
xray_00942.png,1,train
xray_00943.png,1,val
xray_00944.png,1,train
xray_00945.png,1,train
xray_00946.png,1,train
xray_00947.png,1,train
xray_00948.png,1,train
xray_00949.png,1,train
xray_00950.png,1,train
xray_00951.png,1,train
xray_00952.png,1,train
xray_00953.png,1,test
xray_00954.png,1,train
xray_00955.png,1,train
xray_00956.png,1,train
xray_00957.png,1,train
xray_00958.png,1,test
xray_00959.png,1,train
xray_00960.png,1,test
xray_00961.png,1,train
xray_00962.png,1,train
xray_00963.png,1,train
xray_00964.png,1,train
xray_00965.png,1,val
xray_00966.png,1,train
xray_00967.png,1,train
xray_00968.png,1,train
xray_00969.png,1,train
xray_00970.png,1,train
xray_00971.png,1,val
xray_00972.png,1,train
xray_00973.png,1,train
xray_00974.png,1,test
xray_00975.png,1,train
xray_00976.png,1,train
xray_00977.png,1,val
xray_00978.png,1,train
xray_00979.png,1,train
xray_00980.png,1,train
xray_00981.png,1,train
xray_00982.png,1,val
xray_00983.png,1,train
xray_00984.png,1,train
xray_00985.png,1,train
xray_00986.png,1,train
xray_00987.png,1,test
xray_00988.png,1,train
xray_00989.png,1,train
xray_00990.png,1,train
xray_00991.png,1,train
xray_00992.png,1,train
xray_00993.png,1,train
xray_00994.png,1,train
xray_00995.png,1,val
xray_00996.png,1,train
xray_00997.png,1,train
xray_00998.png,1,train
xray_00999.png,1,train
xray_01000.png,1,train
xray_01001.png,1,train
xray_01002.png,1,val
xray_01003.png,1,train
xray_01004.png,1,train
xray_01005.png,1,train
xray_01006.png,1,val
xray_01007.png,1,train
xray_01008.png,1,train
xray_01009.png,1,train
xray_01010.png,1,train
xray_01011.png,1,train
xray_01012.png,2,val
xray_01013.png,2,train
xray_01014.png,2,test
xray_01015.png,2,train
xray_01016.png,1,train
xray_01017.png,1,train
xray_01018.png,1,train
xray_01019.png,1,test
xray_01020.png,1,train
xray_01021.png,1,train
xray_01022.png,1,train
xray_01023.png,1,train
xray_01024.png,1,train
xray_01025.png,1,train
xray_01026.png,1,train
xray_01027.png,1,train
xray_01028.png,1,train
xray_01029.png,1,test
xray_01030.png,1,train
xray_01031.png,1,val
xray_01032.png,1,train
xray_01033.png,1,train
xray_01034.png,1,train
xray_01035.png,1,train
xray_01036.png,1,val
xray_01037.png,1,train
xray_01038.png,1,train
xray_01039.png,1,train
xray_01040.png,1,train
xray_01041.png,1,test
xray_01042.png,1,train
xray_01043.png,1,train
xray_01044.png,1,train
xray_01045.png,1,train
xray_01046.png,1,train
xray_01047.png,1,train
xray_01048.png,1,val
xray_01049.png,1,test
xray_01050.png,1,train
xray_01051.png,1,train
xray_01052.png,1,train
xray_01053.png,1,train
xray_01054.png,1,test
xray_01055.png,1,train
xray_01056.png,1,train
xray_01057.png,1,train
xray_01058.png,1,test
xray_01059.png,1,train
xray_01060.png,1,train
xray_01061.png,1,train
xray_01062.png,1,train
xray_01063.png,1,test
xray_01064.png,1,test
xray_01065.png,1,train
xray_01066.png,1,train
xray_01067.png,1,train
xray_01068.png,1,train
xray_01069.png,1,train
xray_01070.png,1,train
xray_01071.png,1,train
xray_01072.png,1,train
xray_01073.png,1,train
xray_01074.png,1,val
xray_01075.png,1,train
xray_01076.png,1,train
xray_01077.png,1,val
xray_01078.png,1,train
xray_01079.png,1,train
xray_01080.png,1,train
xray_01081.png,1,val
xray_01082.png,1,train
xray_01083.png,1,train
xray_01084.png,1,train
xray_01085.png,1,train
xray_01086.png,1,train
xray_01087.png,1,train
xray_01088.png,1,val
xray_01089.png,1,test
xray_01090.png,1,train
xray_01091.png,1,train
xray_01092.png,1,test
xray_01093.png,1,train
xray_01094.png,1,train
xray_01095.png,1,train
xray_01096.png,1,train
xray_01097.png,1,train
xray_01098.png,1,train
xray_01099.png,1,train
xray_01100.png,1,train
xray_01101.png,1,train
xray_01102.png,1,val
xray_01103.png,1,train
xray_01104.png,1,train
xray_01105.png,1,train
xray_01106.png,1,train
xray_01107.png,1,train
xray_01108.png,1,train
xray_01109.png,1,train
xray_01110.png,1,train
xray_01111.png,1,val
xray_01112.png,1,train
xray_01113.png,1,test
xray_01114.png,1,train
xray_01115.png,1,train
xray_01116.png,1,train
xray_01117.png,1,train
xray_01118.png,1,train
xray_01119.png,1,train
xray_01120.png,1,test
xray_01121.png,1,train
xray_01122.png,1,train
xray_01123.png,1,train
xray_01124.png,1,train
xray_01125.png,1,train
xray_01126.png,1,train
xray_01127.png,1,train
xray_01128.png,1,train
xray_01129.png,1,train
xray_01130.png,1,train
xray_01131.png,1,train
xray_01132.png,1,train
xray_01133.png,1,train
xray_01134.png,1,test
xray_01135.png,1,train
xray_01136.png,1,train
xray_01137.png,1,train
xray_01138.png,1,train
xray_01139.png,1,train
xray_01140.png,1,train
xray_01141.png,1,train
xray_01142.png,1,train
xray_01143.png,1,train
xray_01144.png,1,train
xray_01145.png,1,train
xray_01146.png,1,train
xray_01147.png,1,train
xray_01148.png,1,train
xray_01149.png,1,train
xray_01150.png,1,train
xray_01151.png,1,train
xray_01152.png,1,train
xray_01153.png,1,train
xray_01154.png,1,train
xray_01155.png,1,train
xray_01156.png,1,train
xray_01157.png,1,train
xray_01158.png,1,test
xray_01159.png,1,test
xray_01160.png,1,val
xray_01161.png,1,train
xray_01162.png,1,train
xray_01163.png,1,train
xray_01164.png,1,train
xray_01165.png,1,train
xray_01166.png,1,train
xray_01167.png,1,train
xray_01168.png,1,train
xray_01169.png,1,val
xray_01170.png,1,test
xray_01171.png,1,train
xray_01172.png,1,train
xray_01173.png,1,train
xray_01174.png,1,test
xray_01175.png,1,train
xray_01176.png,1,train
xray_01177.png,1,train
xray_01178.png,1,train
xray_01179.png,1,val
xray_01180.png,1,train
xray_01181.png,1,train
xray_01182.png,1,val
xray_01183.png,1,test
xray_01184.png,1,train
xray_01185.png,1,train
xray_01186.png,1,train
xray_01187.png,1,train
xray_01188.png,1,train
xray_01189.png,1,train
xray_01190.png,1,train
xray_01191.png,1,train
xray_01192.png,1,train
xray_01193.png,1,train
xray_01194.png,1,train
xray_01195.png,1,train
xray_01196.png,1,test
xray_01197.png,1,val
xray_01198.png,1,train
xray_01199.png,1,train
xray_01200.png,1,train
xray_01201.png,1,train
xray_01202.png,1,train
xray_01203.png,1,train
xray_01204.png,1,test
xray_01205.png,1,train
xray_01206.png,1,train
xray_01207.png,1,train
xray_01208.png,1,train
xray_01209.png,1,test
xray_01210.png,1,train
xray_01211.png,1,train
xray_01212.png,1,train
xray_01213.png,1,train
xray_01214.png,1,train
xray_01215.png,1,val
xray_01216.png,1,train
xray_01217.png,1,train
xray_01218.png,1,train
xray_01219.png,1,test
xray_01220.png,1,train
xray_01221.png,1,train
xray_01222.png,1,val
xray_01223.png,1,train
xray_01224.png,1,train
xray_01225.png,1,train
xray_01226.png,1,val
xray_01227.png,1,train
xray_01228.png,1,train
xray_01229.png,1,train
xray_01230.png,1,test
xray_01231.png,1,train
xray_01232.png,1,train
xray_01233.png,1,train
xray_01234.png,1,val
xray_01235.png,1,test
xray_01236.png,1,train
xray_01237.png,1,train
xray_01238.png,1,train
xray_01239.png,1,test
xray_01240.png,1,test
xray_01241.png,1,train
xray_01242.png,1,train
xray_01243.png,1,train
xray_01244.png,1,train
xray_01245.png,1,train
xray_01246.png,1,train
xray_01247.png,1,train
xray_01248.png,1,val
xray_01249.png,1,train
xray_01250.png,1,train
xray_01251.png,1,val
xray_01252.png,1,test
xray_01253.png,1,train
xray_01254.png,1,train
xray_01255.png,1,train
xray_01256.png,1,train
xray_01257.png,1,train
xray_01258.png,1,train
xray_01259.png,1,train
xray_01260.png,1,train
xray_01261.png,1,train
xray_01262.png,1,train
xray_01263.png,1,val
xray_01264.png,1,train
xray_01265.png,1,train
xray_01266.png,1,train
xray_01267.png,1,train
xray_01268.png,1,train
xray_01269.png,1,train
xray_01270.png,1,val
xray_01271.png,1,val
xray_01272.png,1,train
xray_01273.png,1,train
xray_01274.png,1,train
xray_01275.png,1,train
xray_01276.png,1,train
xray_01277.png,1,test
xray_01278.png,1,train
xray_01279.png,1,train
xray_01280.png,1,test
xray_01281.png,1,train
xray_01282.png,1,train
xray_01283.png,1,train
xray_01284.png,1,train
xray_01285.png,1,train
xray_01286.png,1,train
xray_01287.png,1,train
xray_01288.png,1,train
xray_01289.png,1,train
xray_01290.png,1,train
xray_01291.png,1,train
xray_01292.png,1,train
xray_01293.png,1,train
xray_01294.png,1,train
xray_01295.png,1,train
xray_01296.png,1,train
xray_01297.png,1,train
xray_01298.png,1,train
xray_01299.png,1,train
xray_01300.png,1,train
xray_01301.png,1,test
xray_01302.png,1,val
xray_01303.png,1,train
xray_01304.png,1,train
xray_01305.png,1,train
xray_01306.png,1,test
xray_01307.png,1,train
xray_01308.png,1,train
xray_01309.png,1,val
xray_01310.png,1,train
xray_01311.png,1,train
xray_01312.png,1,train
xray_01313.png,1,train
xray_01314.png,1,train
xray_01315.png,1,train
xray_01316.png,1,train
xray_01317.png,1,train
xray_01318.png,1,val
xray_01319.png,1,train
xray_01320.png,1,val
xray_01321.png,1,train
xray_01322.png,1,train
xray_01323.png,1,train
xray_01324.png,1,train
xray_01325.png,1,train
xray_01326.png,1,train
xray_01327.png,1,train
xray_01328.png,1,train
xray_01329.png,1,train
xray_01330.png,1,train
xray_01331.png,2,train
xray_01332.png,1,test
xray_01333.png,1,train
xray_01334.png,1,train
xray_01335.png,1,test
xray_01336.png,1,train
xray_01337.png,1,val
xray_01338.png,1,train
xray_01339.png,1,train
xray_01340.png,1,train
xray_01341.png,1,train
xray_01342.png,1,train
xray_01343.png,1,train
xray_01344.png,1,train
xray_01345.png,1,train
xray_01346.png,1,test
xray_01347.png,1,train
xray_01348.png,1,train
xray_01349.png,1,train
xray_01350.png,1,train
xray_01351.png,1,train
xray_01352.png,1,train
xray_01353.png,1,train
xray_01354.png,1,val
xray_01355.png,1,train
xray_01356.png,1,train
xray_01357.png,1,test
xray_01358.png,1,train
xray_01359.png,1,train
xray_01360.png,1,train
xray_01361.png,1,train
xray_01362.png,1,train
xray_01363.png,1,train
xray_01364.png,1,train
xray_01365.png,1,train
xray_01366.png,1,train
xray_01367.png,1,train
xray_01368.png,1,train
xray_01369.png,1,train
xray_01370.png,1,train
xray_01371.png,1,train
xray_01372.png,1,train
xray_01373.png,1,train
xray_01374.png,1,train
xray_01375.png,1,train
xray_01376.png,1,test
xray_01377.png,1,test
xray_01378.png,1,val
xray_01379.png,1,train
xray_01380.png,1,train
xray_01381.png,1,train
xray_01382.png,1,train
xray_01383.png,1,train
xray_01384.png,1,train
xray_01385.png,1,val
xray_01386.png,1,test
xray_01387.png,1,train
xray_01388.png,1,train
xray_01389.png,1,train
xray_01390.png,1,train
xray_01391.png,1,train
xray_01392.png,1,train
xray_01393.png,1,train
xray_01394.png,1,val
xray_01395.png,1,train
xray_01396.png,1,train
xray_01397.png,1,train
xray_01398.png,1,test
xray_01399.png,1,val
xray_01400.png,1,train
xray_01401.png,1,train
xray_01402.png,1,train
xray_01403.png,1,train
xray_01404.png,1,train
xray_01405.png,1,train
xray_01406.png,1,train
xray_01407.png,1,test
xray_01408.png,1,train
xray_01409.png,1,train
xray_01410.png,1,train
xray_01411.png,1,train
xray_01412.png,1,val
xray_01413.png,1,train
xray_01414.png,1,train
xray_01415.png,1,train
xray_01416.png,1,train
xray_01417.png,1,train
xray_01418.png,1,train
xray_01419.png,1,train
xray_01420.png,1,train
xray_01421.png,1,train
xray_01422.png,1,train
xray_01423.png,1,train
xray_01424.png,1,train
xray_01425.png,1,val
xray_01426.png,1,train
xray_01427.png,1,train
xray_01428.png,1,train
xray_01429.png,1,train
xray_01430.png,1,train
xray_01431.png,1,train
xray_01432.png,1,train
xray_01433.png,1,train
xray_01434.png,2,train
xray_01435.png,1,test
xray_01436.png,1,train
xray_01437.png,1,train
xray_01438.png,1,train
xray_01439.png,1,train
xray_01440.png,1,test
xray_01441.png,1,test
xray_01442.png,1,train
xray_01443.png,1,train
xray_01444.png,1,train
xray_01445.png,1,train
xray_01446.png,1,val
xray_01447.png,1,test
xray_01448.png,1,train
xray_01449.png,1,train
xray_01450.png,1,test
xray_01451.png,1,train
xray_01452.png,1,test
xray_01453.png,1,test
xray_01454.png,1,train
xray_01455.png,1,train
xray_01456.png,1,val
xray_01457.png,2,train
xray_01458.png,1,train
xray_01459.png,1,train
xray_01460.png,1,train
xray_01461.png,1,train
xray_01462.png,1,train
xray_01463.png,1,val
xray_01464.png,1,train
xray_01465.png,1,train
xray_01466.png,1,train
xray_01467.png,1,train
xray_01468.png,1,train
xray_01469.png,1,train
xray_01470.png,1,train
xray_01471.png,1,train
xray_01472.png,1,train
xray_01473.png,1,train
xray_01474.png,1,val
xray_01475.png,1,train
xray_01476.png,1,train
xray_01477.png,1,train
xray_01478.png,1,train
xray_01479.png,1,test
xray_01480.png,1,test
xray_01481.png,1,train
xray_01482.png,1,train
xray_01483.png,1,train
xray_01484.png,1,test
xray_01485.png,1,train
xray_01486.png,1,train
xray_01487.png,1,train
xray_01488.png,1,train
xray_01489.png,1,val
xray_01490.png,1,train
xray_01491.png,1,train
xray_01492.png,1,train
xray_01493.png,1,train
xray_01494.png,1,test
xray_01495.png,1,train
xray_01496.png,1,train
xray_01497.png,1,val
xray_01498.png,1,train
xray_01499.png,1,test
xray_01500.png,1,train
xray_01501.png,1,train
xray_01502.png,1,train
xray_01503.png,1,train
xray_01504.png,1,train
xray_01505.png,1,train
xray_01506.png,1,train
xray_01507.png,1,train
xray_01508.png,1,train
xray_01509.png,1,train
xray_01510.png,1,train
xray_01511.png,1,train
xray_01512.png,1,train
xray_01513.png,1,test
xray_01514.png,1,train
xray_01515.png,1,train
xray_01516.png,1,train
xray_01517.png,1,train
xray_01518.png,1,train
xray_01519.png,1,train
xray_01520.png,1,train
xray_01521.png,1,train
xray_01522.png,1,val
xray_01523.png,1,train
xray_01524.png,1,val
xray_01525.png,1,train
xray_01526.png,1,train
xray_01527.png,1,train
xray_01528.png,1,train
xray_01529.png,1,train
xray_01530.png,1,test
xray_01531.png,1,train
xray_01532.png,1,test
xray_01533.png,1,test
xray_01534.png,1,train
xray_01535.png,1,train
xray_01536.png,1,train
xray_01537.png,1,train
xray_01538.png,1,train
xray_01539.png,1,train
xray_01540.png,1,train
xray_01541.png,1,train
xray_01542.png,1,train
xray_01543.png,1,train
xray_01544.png,1,train
xray_01545.png,1,train
xray_01546.png,1,train
xray_01547.png,1,val
xray_01548.png,1,train
xray_01549.png,1,train
xray_01550.png,1,train
xray_01551.png,1,test
xray_01552.png,1,val
xray_01553.png,1,val
xray_01554.png,1,test
xray_01555.png,1,train
xray_01556.png,1,train
xray_01557.png,1,test
xray_01558.png,1,train
xray_01559.png,1,val
xray_01560.png,1,test
xray_01561.png,1,train
xray_01562.png,1,test
xray_01563.png,1,train
xray_01564.png,1,train
xray_01565.png,1,train
xray_01566.png,1,train
xray_01567.png,1,train
xray_01568.png,1,train
xray_01569.png,1,train
xray_01570.png,1,val
xray_01571.png,1,train
xray_01572.png,1,train
xray_01573.png,1,train
xray_01574.png,1,train
xray_01575.png,1,train
xray_01576.png,1,train
xray_01577.png,1,train
xray_01578.png,1,test
xray_01579.png,1,train
xray_01580.png,1,train
xray_01581.png,1,train
xray_01582.png,1,train
xray_01583.png,1,train
xray_01584.png,1,train
xray_01585.png,1,train
xray_01586.png,1,train
xray_01587.png,1,train
xray_01588.png,1,train
xray_01589.png,1,train
xray_01590.png,1,train
xray_01591.png,1,train
xray_01592.png,1,val
xray_01593.png,1,train
xray_01594.png,1,val
xray_01595.png,1,train
xray_01596.png,1,test
xray_01597.png,1,train
xray_01598.png,1,train
xray_01599.png,1,train
xray_01600.png,1,train
xray_01601.png,1,train
xray_01602.png,1,val
xray_01603.png,1,test
xray_01604.png,1,train
xray_01605.png,1,train
xray_01606.png,1,train
xray_01607.png,1,train
xray_01608.png,1,train
xray_01609.png,1,train
xray_01610.png,1,train
xray_01611.png,1,train
xray_01612.png,1,train
xray_01613.png,1,val
xray_01614.png,1,train
xray_01615.png,1,train
xray_01616.png,1,val
xray_01617.png,1,train
xray_01618.png,1,train
xray_01619.png,1,train
xray_01620.png,1,train
xray_01621.png,1,train
xray_01622.png,1,val
xray_01623.png,1,val
xray_01624.png,1,train
xray_01625.png,1,train
xray_01626.png,1,train
xray_01627.png,1,train
xray_01628.png,1,train
xray_01629.png,1,test
xray_01630.png,1,train
xray_01631.png,1,val
xray_01632.png,1,train
xray_01633.png,1,train
xray_01634.png,1,train
xray_01635.png,1,train
xray_01636.png,1,val
xray_01637.png,1,train
xray_01638.png,1,train
xray_01639.png,1,train
xray_01640.png,1,train
xray_01641.png,1,train
xray_01642.png,1,val
xray_01643.png,1,train
xray_01644.png,1,train
xray_01645.png,1,train
xray_01646.png,1,test
xray_01647.png,1,train
xray_01648.png,1,val
xray_01649.png,1,train
xray_01650.png,1,test
xray_01651.png,1,val
xray_01652.png,1,train
xray_01653.png,1,test
xray_01654.png,1,val
xray_01655.png,1,train
xray_01656.png,1,train
xray_01657.png,1,train
xray_01658.png,1,train
xray_01659.png,1,train
xray_01660.png,1,train
xray_01661.png,1,val
xray_01662.png,1,train
xray_01663.png,1,train
xray_01664.png,1,val
xray_01665.png,1,train
xray_01666.png,1,train
xray_01667.png,1,train
xray_01668.png,1,train
xray_01669.png,1,train
xray_01670.png,2,train
xray_01671.png,1,val
xray_01672.png,1,val
xray_01673.png,1,val
xray_01674.png,1,train
xray_01675.png,1,val
xray_01676.png,1,train
xray_01677.png,1,train
xray_01678.png,1,train
xray_01679.png,1,train
xray_01680.png,1,train
xray_01681.png,1,train
xray_01682.png,1,train
xray_01683.png,1,train
xray_01684.png,1,train
xray_01685.png,1,train
xray_01686.png,1,train
xray_01687.png,1,train
xray_01688.png,1,train
xray_01689.png,1,train
xray_01690.png,1,train
xray_01691.png,1,train
xray_01692.png,1,train
xray_01693.png,1,train
xray_01694.png,1,val
xray_01695.png,1,train
xray_01696.png,1,train
xray_01697.png,1,train
xray_01698.png,1,val
xray_01699.png,1,train
xray_01700.png,1,train
xray_01701.png,1,test
xray_01702.png,1,train
xray_01703.png,1,train
xray_01704.png,1,train
xray_01705.png,1,train
xray_01706.png,1,val
xray_01707.png,1,train
xray_01708.png,1,train
xray_01709.png,1,train
xray_01710.png,1,train
xray_01711.png,1,train
xray_01712.png,1,train
xray_01713.png,1,test
xray_01714.png,1,train
xray_01715.png,1,train
xray_01716.png,1,train
xray_01717.png,1,train
xray_01718.png,1,train
xray_01719.png,1,train
xray_01720.png,1,test
xray_01721.png,1,test
xray_01722.png,1,test
xray_01723.png,1,train
xray_01724.png,1,val
xray_01725.png,1,train
xray_01726.png,1,train
xray_01727.png,1,val
xray_01728.png,1,test
xray_01729.png,1,val
xray_01730.png,1,train
xray_01731.png,1,train
xray_01732.png,1,train
xray_01733.png,1,train
xray_01734.png,1,train
xray_01735.png,1,train
xray_01736.png,1,train
xray_01737.png,1,train
xray_01738.png,1,train
xray_01739.png,1,test
xray_01740.png,1,train
xray_01741.png,1,train
xray_01742.png,1,train
xray_01743.png,1,train
xray_01744.png,1,train
xray_01745.png,1,train
xray_01746.png,1,train
xray_01747.png,1,train
xray_01748.png,1,train
xray_01749.png,1,val
xray_01750.png,1,val
xray_01751.png,1,train
xray_01752.png,1,train
xray_01753.png,1,train
xray_01754.png,1,train
xray_01755.png,1,test
xray_01756.png,1,train
xray_01757.png,1,train
xray_01758.png,1,train
xray_01759.png,1,train
xray_01760.png,1,train
xray_01761.png,1,train
xray_01762.png,1,train
xray_01763.png,1,train
xray_01764.png,1,train
xray_01765.png,1,test
xray_01766.png,1,train
xray_01767.png,1,train
xray_01768.png,1,train
xray_01769.png,1,train
xray_01770.png,1,test
xray_01771.png,1,train
xray_01772.png,1,train
xray_01773.png,1,train
xray_01774.png,1,train
xray_01775.png,1,test
xray_01776.png,1,train
xray_01777.png,1,train
xray_01778.png,1,train
xray_01779.png,1,train
xray_01780.png,1,train
xray_01781.png,1,train
xray_01782.png,1,train
xray_01783.png,1,train
xray_01784.png,1,train
xray_01785.png,1,test
xray_01786.png,1,train
xray_01787.png,1,train
xray_01788.png,1,val
xray_01789.png,1,train
xray_01790.png,1,train
xray_01791.png,1,train
xray_01792.png,1,train
xray_01793.png,1,train
xray_01794.png,1,test
xray_01795.png,1,train
xray_01796.png,1,train
xray_01797.png,1,train
xray_01798.png,1,train
xray_01799.png,1,train
xray_01800.png,1,test
xray_01801.png,1,train
xray_01802.png,1,train
xray_01803.png,1,test
xray_01804.png,1,train
xray_01805.png,1,val
xray_01806.png,1,test
xray_01807.png,1,train
xray_01808.png,1,train
xray_01809.png,1,train
xray_01810.png,1,train
xray_01811.png,1,val
xray_01812.png,1,train
xray_01813.png,1,train
xray_01814.png,1,train
xray_01815.png,1,test
xray_01816.png,1,train
xray_01817.png,1,train
xray_01818.png,1,train
xray_01819.png,1,train
xray_01820.png,1,train
xray_01821.png,1,test
xray_01822.png,1,test
xray_01823.png,1,train
xray_01824.png,1,train
xray_01825.png,1,train
xray_01826.png,1,train
xray_01827.png,1,train
xray_01828.png,1,train
xray_01829.png,1,train
xray_01830.png,1,train
xray_01831.png,1,train
xray_01832.png,1,test
xray_01833.png,1,train
xray_01834.png,1,train
xray_01835.png,1,val
xray_01836.png,1,val
xray_01837.png,1,train
xray_01838.png,1,test
xray_01839.png,1,train
xray_01840.png,1,train
xray_01841.png,1,train
xray_01842.png,1,train
xray_01843.png,1,train
xray_01844.png,1,train
xray_01845.png,1,train
xray_01846.png,1,train
xray_01847.png,1,val
xray_01848.png,1,train
xray_01849.png,1,train
xray_01850.png,1,train
xray_01851.png,1,val
xray_01852.png,1,test
xray_01853.png,1,train
xray_01854.png,1,train
xray_01855.png,1,test
xray_01856.png,1,val
xray_01857.png,1,val
xray_01858.png,1,train
